"time"	"s.est"	"s.lower"	"s.upper"	"v.est"	"v.lower"	"v.upper"
443.833333333333	134.353291393171	113.339139887786	153.882188105537	33.5087260592975	13.3836610732098	55.2514589898559
445.833333333333	120.950331698606	97.8491675984698	145.305374224299	58.4702923402384	33.40093529348	82.4239699771987
447.833333333333	142.97235071563	124.403204305949	158.589068677819	21.6080606482696	6.68482178502294	40.6962130020962
449.833333333333	130.416944733798	114.985984790791	143.369102858159	14.0694519715229	3.51698779170469	29.3270444398347
451.833333333333	112.304871210867	91.338724833518	134.101435330564	53.1338255421775	30.6364207037202	75.020629917075
453.833333333333	118.757151125621	102.526582424846	132.15759170292	17.1384099657028	4.87507823017945	33.9564437024705
455.833333333333	133.593686922893	113.382101971645	152.733239655254	32.2637084113958	12.8151249500562	53.2312352789147
457.833333333333	120.656936008185	101.035901131376	139.537994254758	30.3292308298235	11.2626872643672	50.6527985655896
459.833333333333	136.18015913628	119.20501013208	150.042889951132	18.5691386869083	5.56834759741246	35.7736402959831
461.833333333333	155.419849205635	133.412252506741	174.860155109079	33.4116053535083	13.6381765538332	55.8678569812528
463.833333333333	154.310668755134	133.206704983417	174.29838102023	32.5971301515167	12.3710842802672	54.2685710143835
465.833333333333	130.428254155415	108.146174825985	153.164812280041	48.1007836592989	24.8650127558897	71.2133374006265
467.833333333333	125.631739478782	103.845653445929	143.347710365806	27.4664230843452	9.57114378407982	49.7356731414083
469.833333333333	104.402151884292	83.7149000271411	123.50485659025	33.4440101290368	13.9146957479224	54.841453406524
471.833333333333	113.095674062424	90.1900217150762	136.067298384543	64.2042992604672	40.549458964195	88.1697893604761
473.833333333333	120.526275125595	99.1634881032358	141.965908997599	50.9223307683014	28.5615169692916	73.2392180624524
475.833333333333	134.717376401673	112.820819163187	155.525722149095	39.9521207579064	18.5268663591591	62.5507970063753
477.833333333333	131.585914114232	112.127321830187	149.062847852667	25.6237331269292	8.28609022810162	45.5068481304401
479.833333333333	139.577485607884	116.519595708705	161.616432591248	38.1415128462345	15.8542415143331	62.0118739517163
481.833333333333	89.024378927217	72.4516695776466	103.818133087779	20.5772450585849	6.36321648154893	37.412122012831
483.833333333333	95.2838227443213	79.5263364036457	108.533341890019	17.5227855489512	4.83562857493809	33.682618959196
485.833333333333	92.788374773306	70.3421181248127	115.514024469714	67.5127145005582	43.7002494023368	90.9584224925102
487.833333333333	97.6464547196993	73.0359846431051	121.248956596012	53.808353970861	29.6928389076728	79.8167601210095
489.833333333333	118.519052494484	96.4024617253968	138.734534187769	32.3968661816154	11.998626767848	55.2109146208718
491.833333333333	109.536775067527	87.3786514625664	130.743832587744	70.7125429067697	48.7674492061446	93.5455894028151
493.833333333333	123.749611378928	103.534665283075	144.730907205602	42.8767942933693	21.5423655402323	64.1352626652181
495.833333333333	119.049974088477	98.5330447792389	139.483773388078	39.5639371992205	18.752803404865	60.8882867373926
497.833333333333	116.823919775892	95.0973132484164	135.700192787172	31.9836369137861	12.8771510534525	54.5141916631271
499.833333333333	110.876762342619	90.2639276114352	129.520411702731	29.0570362879019	10.4438000308366	50.2626955169263
501.833333333333	103.699445777169	82.0365438798028	123.928176041252	42.9170205591646	22.178200621603	65.5202458873205
503.833333333333	98.7081642022747	77.8591342351362	121.06579829278	43.8575707803626	20.8286550515603	65.6794607019766
505.833333333333	94.5263914419557	74.0319828463457	113.994429301469	46.9676325839978	26.6722572825529	68.7680733953457
507.833333333333	97.3547716306892	76.9118936550864	117.31971020533	54.0639525298472	33.4270424546571	75.4583867404405
509.833333333333	106.092857351032	86.157433694912	126.211786339338	40.53376732588	19.8360055699518	61.2737187612446
511.833333333333	90.8974598520694	70.3083804563292	111.050585630115	58.4985475731839	37.4831221894306	80.1625355260265
513.833333333333	95.9721758698055	76.5394234161956	113.732317692197	30.9529691368395	12.8993549413747	51.5721842139061
515.833333333333	95.7356715439651	76.7159180131236	114.317985149407	31.1765003757489	12.2114732800449	50.8794621351633
517.833333333333	104.970160634271	83.853468673651	124.663918247048	33.8620399487262	13.9007969783829	55.7238738664282
519.833333333333	100.014384563744	80.8367829412234	117.512321353431	28.9779827735126	11.5114374512746	48.9812654018822
521.833333333333	93.8717767845733	73.3933550043277	112.784896347634	39.7618127968428	20.0875454831605	61.4024066978998
523.833333333333	106.779365742207	91.9247602642431	119.132249583031	13.7537012596012	3.39466222447761	28.3208018721277
525.833333333333	108.45691784577	86.7578003741257	129.39504982412	46.0855687966611	24.56108906296	68.7460027554836
527.833333333333	102.609574634505	88.0649016414375	115.028162477315	13.9592664389149	3.58462354661425	28.0718817422513
529.833333333333	116.376674308343	97.1482233636984	132.178848309087	22.9580674417805	7.34204989763129	42.6615972957227
531.833333333333	111.074346503423	93.8967793457299	124.859777335558	17.8492858857514	5.10406319611593	35.315687774739
533.833333333333	109.464259638946	92.9150257618968	123.6232561875	18.2911004688529	4.82684052262084	35.4359307317393
535.833333333333	115.572035069433	97.0599639221925	132.559559307295	25.6204129816166	8.76127898403046	44.7231763388487
537.833333333333	102.131915932845	84.8825722034213	116.743230319989	19.5808079033173	5.82783941940584	37.0694483056268
539.833333333333	100.465527131949	82.6274850669933	116.183508484163	22.8441746386727	7.52821063628737	41.1695875643574
541.833333333333	100.651149080924	85.0395525971795	113.593045320032	16.4138075985079	4.61668306676399	32.3606861056819
543.833333333333	93.0273324499212	73.1837706078657	111.192627702313	30.8692800304184	12.3838229044737	51.7554073186794
545.833333333333	93.3409635423827	72.5955376237231	111.498834546874	34.4430770735299	15.638202915879	55.985879185951
547.833333333333	102.986632917963	79.7514398602592	120.874563412469	29.0466826504826	11.1222305830416	52.8128564418369
549.833333333333	106.047018397537	86.2348799875566	122.175061902278	24.2169457972252	8.27496034460986	44.3126275504149
551.833333333333	103.815850314323	82.2952506518022	126.445391033377	48.6751629415795	25.4243103536267	71.3760186992687
553.833333333333	97.5174217046133	78.8014048612894	115.813321940572	30.327178750449	11.842894456205	50.036161156759
587.833333333333	70.5012084385099	51.9073623313124	90.7829630266598	57.8489107422607	36.6742329022305	77.6092537805128
589.833333333333	79.3545075103452	59.4403773942626	100.953210603786	43.2223389569178	21.0163664520417	64.6063551558962
591.833333333333	86.6227895203703	67.9173789990883	105.542454836447	38.0381954799852	18.2021970902135	57.7934014183549
593.833333333333	104.664649892118	83.5577170170251	125.62364436735	35.100868495654	13.8691379987033	56.8091957638279
595.833333333333	111.697319791373	90.9323009583539	130.974670109145	34.1162386160263	14.4682329565396	55.6186619115556
597.833333333333	111.790275997194	92.055591652337	130.270927109715	32.067608273484	13.3953043243554	52.6186276889992
599.833333333333	117.98182791231	98.8994364299801	134.20763193206	23.3039928243442	7.27825748741192	42.9320305110183
601.833333333333	112.933392454589	92.9866094784059	131.910185429056	31.9530506816681	12.6764269442788	52.7783735950812
